Course name,Course#,Section#,Total grades,GPA,A,AB,B,BC,C,D,F,S,U,CR,N,P,I,NW,NR,Other
Spring 2015-2016
AGRICULTURAL AND APPLIED E
,799,3,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Practicum-Agronomy Teaching,,Course Total,2,,***,,,,,,,,,,,,,,,,,,,,,,,,
,875,1,10,3.667,40,40,10,0,0,0,0,10,0,0,0,0,0,0,0,0,,,,,,,,,
,875,2,8,3.643,37.5,37.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,,,,,,,,,
Special Topics,,Course Total,18,3.66,38.9,38.9,11.1,0,0,0,0,11.1,0,0,0,0,0,0,0,0,,,,,,,,,
Seminar,920,1,4,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Seminar-Plant Breeding,957,1,7,3.857,71.4,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,990,3,4,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,5,4,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,7,2,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,10,2,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,12,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,13,4,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,14,2,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,15,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,18,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
AGRONOMY
,990,20,6,,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,,,,,,,,
Research,,Course Total,27,,0,0,0,0,0,0,0,33.3,0,0,0,66.7,0,0,0,0,,,,,,,,,
